Customer_ID,Age,Gender,City_Tier,Income,Avg_Session_Time,Pages_Viewed,Cart_Items,Past_Purchases,Payment_Method,Device,Discount_Used,Days_Since_Last_Visit,Membership_Level,Will_Purchase
32665,32,Female,Tier-1,86508,4.98,10,1,9,COD,Mobile,No,26,Bronze,0
32666,43,Male,Tier-2,91239,13.03,19,1,29,COD,Tablet,No,5,Bronze,0
32667,45,Other,Tier-3,37743,10.28,18,8,4,Wallet,Mobile,Yes,23,Bronze,1
32668,59,Male,Tier-1,107373,6.52,13,9,38,Wallet,Mobile,No,28,Gold,0
32669,47,Other,Tier-2,27473,11.74,14,7,31,COD,Desktop,No,29,Bronze,1
32670,52,Female,Tier-3,118180,8.52,15,5,26,Card,Desktop,No,11,Silver,0
32671,39,Other,Tier-2,16288,7.92,11,6,47,Card,Mobile,No,26,Silver,0
32672,27,Other,Tier-3,29060,21.75,18,7,28,UPI,Desktop,Yes,10,Bronze,1
32673,28,Other,Tier-1,37382,19.64,16,4,2,COD,Tablet,Yes,4,Gold,0
32674,55,Other,Tier-1,24543,17.57,12,9,48,COD,Tablet,Yes,3,Bronze,1
32675,50,Male,Tier-1,27758,10.39,18,3,41,Card,Mobile,No,18,Silver,1
32676,23,Other,Tier-3,15048,7.32,7,3,46,Card,Mobile,No,14,Bronze,0
32677,54,Male,Tier-1,30497,16.52,15,1,43,COD,Mobile,No,21,Bronze,0
32678,24,Male,Tier-1,116480,8.41,17,5,30,Wallet,Mobile,No,9,Bronze,0
32679,29,Female,Tier-3,64783,19.25,19,0,28,Card,Desktop,Yes,19,Bronze,0
32680,24,Other,Tier-3,55912,13.08,12,7,12,COD,Mobile,No,16,Bronze,1
32681,19,Female,Tier-3,76468,22.94,11,7,17,Card,Mobile,Yes,4,Gold,1
32682,18,Other,Tier-2,35146,22.64,10,4,9,Card,Mobile,Yes,0,Bronze,1
32683,40,Male,Tier-2,52042,12.2,16,9,11,Wallet,Mobile,No,22,Silver,1
32684,42,Male,Tier-1,78425,23.95,18,6,10,UPI,Desktop,Yes,11,Bronze,1
32685,35,Male,Tier-2,71842,17.2,10,8,30,COD,Mobile,No,3,Gold,1
32686,24,Other,Tier-1,89567,15.92,14,6,47,Card,Desktop,Yes,28,Bronze,1
32687,20,Other,Tier-2,37420,4.15,16,2,36,Wallet,Desktop,Yes,25,Bronze,0
32688,46,Other,Tier-1,65630,24.6,19,9,33,COD,Mobile,Yes,13,Gold,1
32689,27,Other,Tier-3,50688,4.11,15,7,11,Wallet,Desktop,Yes,20,Bronze,0
32690,22,Other,Tier-1,114544,8.2,16,1,15,Wallet,Mobile,No,23,Bronze,0
32691,51,Female,Tier-2,38560,5.92,13,1,16,UPI,Desktop,Yes,26,Bronze,0
32692,25,Other,Tier-2,109057,3.31,16,9,1,COD,Desktop,Yes,29,Silver,0
32693,31,Female,Tier-1,47367,24.97,5,2,34,UPI,Mobile,Yes,14,Bronze,0
32694,57,Other,Tier-1,40130,9.34,19,4,3,Wallet,Mobile,No,27,Bronze,0
32695,23,Other,Tier-1,101693,3.06,18,5,2,Wallet,Mobile,No,4,Gold,0
32696,18,Other,Tier-3,75762,4.87,6,0,36,COD,Desktop,Yes,18,Bronze,0
32697,50,Other,Tier-3,41155,7.44,5,9,7,COD,Mobile,Yes,19,Silver,0
32698,57,Male,Tier-1,73043,2.89,12,1,12,Card,Mobile,Yes,10,Gold,0
32699,28,Male,Tier-1,110049,5.37,18,5,3,Wallet,Tablet,No,6,Bronze,0
32700,41,Female,Tier-2,23431,2.74,8,5,36,COD,Desktop,Yes,1,Bronze,0
32701,27,Female,Tier-2,44593,5.83,18,2,18,COD,Mobile,Yes,22,Bronze,0
32702,40,Other,Tier-1,42098,12.24,6,2,49,COD,Tablet,Yes,4,Silver,0
32703,33,Other,Tier-3,109007,24.44,2,6,43,Wallet,Desktop,Yes,28,Bronze,1
32704,54,Other,Tier-3,89837,17.57,9,9,10,UPI,Desktop,No,3,Bronze,1
32705,33,Other,Tier-1,39759,14.35,12,5,6,UPI,Mobile,No,26,Bronze,1
32706,48,Male,Tier-2,28997,24.76,5,9,45,COD,Mobile,Yes,2,Silver,1
32707,23,Female,Tier-1,15752,18.18,7,8,26,COD,Mobile,Yes,19,Bronze,1
32708,47,Female,Tier-2,51243,10.51,17,3,45,UPI,Desktop,Yes,15,Bronze,1
32709,54,Female,Tier-3,119665,20.24,2,9,49,COD,Mobile,No,26,Bronze,1
32710,18,Male,Tier-2,49084,13.09,6,7,8,COD,Desktop,No,6,Gold,1
32711,59,Other,Tier-2,23611,2.92,8,4,15,Card,Tablet,Yes,11,Gold,0
32712,42,Male,Tier-3,45172,16.62,17,5,34,UPI,Mobile,Yes,7,Silver,1
32713,38,Male,Tier-2,53517,18.8,17,2,7,UPI,Mobile,Yes,23,Bronze,0
32714,52,Female,Tier-1,23006,24.52,6,7,30,COD,Desktop,No,3,Gold,1
32715,55,Male,Tier-1,103778,4.25,11,9,38,UPI,Desktop,No,5,Bronze,0
32716,22,Female,Tier-3,72719,9.41,10,1,39,Card,Desktop,No,25,Bronze,0
32717,29,Male,Tier-1,70159,18.61,5,6,1,Card,Mobile,No,14,Gold,0
32718,22,Female,Tier-1,64972,16.86,16,8,36,Card,Desktop,No,26,Bronze,1
32719,26,Female,Tier-3,37199,13.87,1,5,33,COD,Mobile,No,3,Bronze,1
32720,26,Other,Tier-1,64067,6.35,9,1,17,Wallet,Mobile,No,10,Silver,0
32721,52,Female,Tier-2,84826,6.85,4,5,9,Card,Mobile,No,19,Silver,0
32722,18,Male,Tier-1,81082,24.27,15,2,49,Wallet,Desktop,No,6,Bronze,0
32723,27,Female,Tier-3,48152,4.44,3,9,47,Wallet,Mobile,No,7,Bronze,0
32724,56,Male,Tier-3,61761,18.81,11,8,12,UPI,Mobile,Yes,7,Gold,1
32725,53,Female,Tier-3,106072,2.04,13,5,32,UPI,Mobile,Yes,19,Gold,0
32726,54,Other,Tier-1,85624,4.85,17,2,48,COD,Mobile,Yes,15,Bronze,0
32727,52,Other,Tier-2,66225,21.65,4,6,7,Card,Desktop,Yes,22,Gold,1
32728,34,Male,Tier-2,84482,9.12,13,6,9,Wallet,Mobile,Yes,22,Bronze,0
32729,30,Female,Tier-3,19719,24.88,17,2,45,Wallet,Mobile,No,9,Bronze,0
32730,23,Male,Tier-1,43098,18.82,7,3,10,COD,Mobile,No,28,Bronze,1
32731,54,Other,Tier-1,94191,10.44,2,7,17,COD,Mobile,Yes,22,Bronze,1
32732,49,Male,Tier-1,54522,11.82,11,6,42,UPI,Mobile,Yes,14,Gold,1
32733,28,Male,Tier-2,66388,7.54,12,2,18,COD,Mobile,Yes,28,Bronze,0
32734,34,Female,Tier-2,53524,20.81,4,3,41,COD,Tablet,Yes,0,Bronze,1
32735,22,Other,Tier-2,105471,2.17,6,4,39,Wallet,Mobile,Yes,9,Bronze,0
32736,23,Other,Tier-1,16402,7.49,5,0,49,Wallet,Desktop,No,2,Silver,0
32737,27,Female,Tier-3,68420,22.02,2,4,31,COD,Desktop,No,12,Bronze,1
32738,50,Female,Tier-2,17639,24.4,3,7,19,Card,Mobile,No,9,Bronze,1
32739,47,Female,Tier-2,44422,12.1,3,0,38,UPI,Mobile,No,9,Bronze,0
32740,38,Other,Tier-2,85249,21.03,14,8,1,UPI,Desktop,Yes,25,Bronze,0
32741,59,Other,Tier-3,59400,20.76,9,9,38,UPI,Tablet,No,14,Bronze,1
32742,34,Female,Tier-1,81637,19.77,1,4,4,Wallet,Desktop,No,13,Bronze,1
32743,44,Male,Tier-3,75320,21.36,13,9,30,Card,Tablet,No,22,Bronze,1
32744,20,Other,Tier-1,30545,23.76,18,6,48,UPI,Desktop,Yes,24,Gold,1
32745,46,Female,Tier-3,107552,3.22,6,9,36,UPI,Mobile,Yes,24,Gold,0
32746,19,Female,Tier-2,117290,10.26,18,4,11,COD,Desktop,Yes,21,Bronze,1
32747,46,Male,Tier-2,94993,18.13,18,5,6,Card,Mobile,No,28,Bronze,1
32748,53,Female,Tier-1,93537,6.48,12,7,30,Wallet,Mobile,Yes,27,Bronze,0
32749,51,Male,Tier-3,107350,14.22,12,9,13,Card,Mobile,Yes,14,Silver,1
32750,54,Male,Tier-1,107313,16.34,3,7,43,COD,Desktop,Yes,15,Bronze,1
32751,59,Other,Tier-2,65073,5.85,2,8,19,UPI,Desktop,Yes,0,Silver,0
32752,18,Female,Tier-3,90661,17.74,15,3,48,Card,Mobile,Yes,7,Silver,1
32753,43,Other,Tier-1,107454,2.87,1,6,49,Card,Mobile,No,4,Gold,0
32754,18,Other,Tier-3,116405,2.64,15,9,31,COD,Tablet,Yes,5,Bronze,0
32755,21,Other,Tier-2,66144,19.06,5,8,7,COD,Mobile,Yes,22,Bronze,1
32756,56,Female,Tier-2,39204,17.0,14,1,26,UPI,Desktop,No,5,Silver,0
32757,31,Female,Tier-3,116478,19.59,6,6,34,Card,Mobile,No,16,Bronze,1
32758,35,Female,Tier-2,31448,2.34,2,7,29,COD,Mobile,No,15,Silver,0
32759,51,Other,Tier-2,93198,3.79,4,6,26,Wallet,Mobile,No,16,Bronze,0
32760,18,Male,Tier-2,105753,9.06,2,3,20,Wallet,Desktop,No,10,Bronze,0
32761,39,Other,Tier-2,107182,4.38,1,1,26,Wallet,Desktop,Yes,6,Bronze,0
32762,33,Male,Tier-1,103353,9.63,15,2,46,UPI,Mobile,No,12,Bronze,0
32763,39,Female,Tier-1,57600,14.89,3,4,23,Card,Mobile,Yes,26,Bronze,1
32764,33,Female,Tier-1,107201,14.71,7,7,27,Card,Tablet,Yes,24,Silver,1
32765,45,Other,Tier-1,85825,4.1,9,4,43,COD,Mobile,Yes,1,Silver,0
32766,45,Male,Tier-2,94684,3.65,8,6,31,COD,Mobile,No,19,Silver,0
32767,39,Female,Tier-1,18039,3.02,17,6,4,UPI,Desktop,No,19,Silver,0
32768,23,Female,Tier-1,37729,22.23,9,9,14,Wallet,Desktop,Yes,22,Bronze,1
32769,42,Other,Tier-2,79021,19.54,14,0,11,COD,Mobile,No,25,Bronze,0
32770,59,Other,Tier-3,47215,20.94,14,1,17,COD,Desktop,No,19,Bronze,0
32771,19,Other,Tier-1,93882,2.43,11,7,12,Wallet,Desktop,Yes,0,Gold,0
32772,24,Male,Tier-3,114038,18.52,3,7,41,Card,Mobile,Yes,7,Bronze,1
32773,34,Male,Tier-2,86723,16.57,10,1,8,UPI,Mobile,Yes,29,Bronze,0
32774,52,Female,Tier-1,55435,4.23,3,5,35,COD,Mobile,Yes,22,Silver,0
32775,37,Other,Tier-1,83399,15.39,14,4,30,UPI,Mobile,No,27,Bronze,1
32776,19,Female,Tier-2,25033,3.47,9,3,2,COD,Mobile,No,23,Bronze,0
32777,24,Male,Tier-1,53383,12.43,1,6,40,Wallet,Mobile,No,9,Silver,1
32778,49,Female,Tier-2,91756,17.72,1,8,31,UPI,Desktop,No,12,Bronze,1
32779,36,Female,Tier-2,78674,3.41,16,4,28,Wallet,Tablet,No,19,Silver,0
32780,29,Other,Tier-2,23009,13.76,7,1,16,UPI,Mobile,Yes,14,Bronze,0
32781,26,Female,Tier-1,91890,17.88,12,7,48,Card,Mobile,Yes,5,Silver,1
32782,44,Other,Tier-2,25016,3.16,16,5,7,UPI,Mobile,No,8,Bronze,0
32783,31,Female,Tier-1,16551,22.02,7,9,45,Wallet,Desktop,No,29,Silver,1
32784,19,Female,Tier-2,74518,10.15,7,0,20,Wallet,Mobile,No,29,Bronze,0
32785,38,Male,Tier-1,60828,9.23,10,7,29,Card,Mobile,Yes,25,Bronze,0
32786,21,Male,Tier-2,69999,4.79,6,5,29,COD,Desktop,No,1,Bronze,0
32787,38,Female,Tier-3,95299,24.66,18,2,44,Card,Desktop,No,2,Silver,0
32788,39,Female,Tier-2,50951,15.3,9,0,2,UPI,Mobile,No,6,Silver,0
32789,19,Other,Tier-1,95090,15.42,8,1,10,UPI,Mobile,Yes,1,Silver,0
32790,34,Male,Tier-3,77453,16.03,8,4,43,Card,Mobile,Yes,4,Silver,1
32791,36,Male,Tier-1,88997,11.6,4,0,19,UPI,Mobile,Yes,12,Gold,0
32792,57,Female,Tier-2,47713,10.8,15,4,40,Card,Tablet,Yes,12,Bronze,1
32793,41,Other,Tier-1,55796,14.62,15,4,3,Card,Desktop,Yes,3,Bronze,0
32794,37,Male,Tier-1,37478,5.8,19,9,7,COD,Desktop,Yes,24,Gold,0
32795,55,Female,Tier-2,97389,15.54,14,1,34,COD,Desktop,No,23,Gold,0
32796,29,Female,Tier-1,57858,13.45,12,7,11,UPI,Mobile,Yes,14,Gold,1
32797,42,Female,Tier-3,70096,5.41,5,4,19,COD,Mobile,Yes,2,Bronze,0
32798,40,Female,Tier-1,15069,19.93,3,1,4,COD,Mobile,Yes,7,Gold,0
32799,51,Female,Tier-1,17170,3.74,7,2,47,COD,Desktop,Yes,0,Bronze,0
32800,49,Male,Tier-1,24842,7.52,10,1,14,Card,Desktop,Yes,21,Gold,0
32801,41,Male,Tier-3,57798,5.89,2,6,48,Wallet,Mobile,Yes,12,Silver,0
32802,59,Other,Tier-3,51442,12.53,11,0,10,COD,Tablet,No,27,Gold,0
32803,42,Female,Tier-2,88564,18.29,2,1,29,Card,Mobile,Yes,21,Gold,0
32804,20,Other,Tier-1,34675,7.57,13,6,25,Card,Desktop,Yes,14,Gold,0
32805,42,Female,Tier-2,29482,5.48,3,1,2,Card,Tablet,No,28,Bronze,0
32806,45,Female,Tier-3,76280,15.01,10,1,35,Wallet,Desktop,Yes,9,Bronze,0
32807,29,Female,Tier-1,30421,17.31,18,7,9,Card,Mobile,No,28,Gold,1
32808,43,Other,Tier-1,24865,23.87,12,3,31,COD,Mobile,Yes,13,Silver,1
32809,25,Female,Tier-2,35535,15.98,1,8,9,UPI,Desktop,Yes,12,Bronze,1
32810,22,Other,Tier-3,27042,15.06,4,2,5,Card,Mobile,No,11,Silver,0
32811,28,Male,Tier-2,95107,12.87,6,0,25,Card,Mobile,Yes,1,Bronze,0
32812,59,Female,Tier-1,45287,8.43,17,5,13,COD,Mobile,Yes,14,Bronze,0
32813,52,Other,Tier-1,106526,23.87,9,8,36,Wallet,Mobile,Yes,2,Bronze,1
32814,44,Male,Tier-1,47564,18.35,1,5,0,Wallet,Mobile,Yes,3,Gold,0
32815,58,Female,Tier-3,23003,12.89,6,8,47,COD,Mobile,No,22,Gold,1
32816,55,Male,Tier-3,96551,14.24,11,4,5,COD,Desktop,Yes,19,Gold,1
32817,36,Female,Tier-3,50515,24.04,4,0,32,COD,Mobile,Yes,21,Bronze,0
32818,49,Other,Tier-2,85783,13.17,5,7,4,COD,Desktop,No,10,Silver,1
32819,45,Female,Tier-2,48672,24.85,3,3,27,UPI,Mobile,Yes,15,Silver,1
32820,53,Female,Tier-1,85576,15.14,14,1,9,Card,Mobile,No,7,Bronze,0
32821,35,Other,Tier-2,116667,23.09,1,1,25,COD,Mobile,Yes,20,Silver,0
32822,27,Other,Tier-3,49056,18.65,15,7,37,Wallet,Mobile,Yes,11,Bronze,1
32823,49,Other,Tier-1,32695,4.5,16,6,14,Card,Mobile,No,14,Silver,0
32824,35,Female,Tier-1,81285,16.15,19,5,16,Wallet,Desktop,Yes,4,Silver,1
32825,29,Male,Tier-1,119248,23.92,4,6,44,Wallet,Mobile,No,0,Silver,1
32826,25,Other,Tier-1,97265,9.67,18,6,33,UPI,Tablet,No,7,Bronze,0
32827,50,Male,Tier-3,77776,10.21,15,3,1,UPI,Mobile,Yes,28,Bronze,0
32828,55,Other,Tier-1,71363,4.66,2,4,14,UPI,Desktop,Yes,7,Bronze,0
32829,31,Other,Tier-2,24362,13.76,9,1,15,Card,Tablet,Yes,22,Bronze,0
32830,19,Female,Tier-3,48652,8.87,8,2,16,COD,Tablet,No,13,Silver,0
32831,26,Other,Tier-3,73410,19.74,5,5,27,Card,Desktop,No,9,Bronze,1
32832,22,Male,Tier-3,20443,6.74,3,2,0,Wallet,Mobile,Yes,7,Gold,0
32833,51,Female,Tier-2,114647,18.97,9,6,36,COD,Desktop,No,5,Silver,1
32834,36,Other,Tier-1,104182,11.42,15,2,21,Card,Mobile,Yes,3,Bronze,0
32835,24,Male,Tier-1,17700,23.59,8,8,33,Wallet,Mobile,No,8,Silver,1
32836,56,Female,Tier-2,108421,15.19,3,4,34,Wallet,Mobile,Yes,18,Bronze,1
32837,59,Male,Tier-1,73505,22.39,3,0,9,UPI,Mobile,Yes,14,Bronze,0
32838,34,Female,Tier-3,82247,7.92,3,3,43,COD,Desktop,No,8,Bronze,0
32839,43,Female,Tier-2,48395,23.78,1,1,6,Wallet,Tablet,No,14,Silver,0
32840,44,Female,Tier-3,69699,6.99,19,8,49,COD,Mobile,Yes,28,Bronze,0
32841,45,Other,Tier-2,81991,23.75,16,9,10,UPI,Mobile,Yes,2,Gold,1
32842,37,Female,Tier-3,18783,22.14,11,2,46,UPI,Mobile,No,8,Bronze,0
32843,23,Other,Tier-3,80599,6.65,15,4,24,COD,Desktop,No,2,Silver,0
32844,25,Other,Tier-1,115733,17.11,8,1,43,COD,Mobile,Yes,4,Bronze,0
32845,49,Other,Tier-2,40038,10.49,4,9,8,COD,Mobile,No,10,Gold,1
32846,36,Other,Tier-1,71348,11.24,3,8,35,Wallet,Mobile,Yes,15,Gold,1
32847,49,Female,Tier-3,66697,2.91,11,5,15,Card,Desktop,Yes,27,Gold,0
32848,36,Other,Tier-3,83935,21.05,7,8,37,Wallet,Mobile,No,10,Silver,1
32849,41,Male,Tier-1,90784,7.97,10,3,18,Card,Tablet,Yes,13,Bronze,0
32850,41,Male,Tier-3,65710,19.68,18,3,25,UPI,Mobile,Yes,4,Bronze,1
32851,34,Female,Tier-1,74702,15.55,18,3,10,Wallet,Mobile,No,29,Bronze,1
32852,35,Other,Tier-2,78307,24.33,12,3,12,Card,Desktop,No,11,Bronze,1
32853,29,Male,Tier-2,44102,6.62,4,1,24,UPI,Mobile,No,16,Gold,0
32854,58,Male,Tier-3,105347,9.37,3,4,35,Card,Tablet,No,11,Gold,0
32855,40,Other,Tier-3,86310,5.83,13,0,18,COD,Mobile,No,27,Gold,0
32856,35,Other,Tier-2,107401,21.14,9,1,18,Wallet,Mobile,No,10,Bronze,0
32857,33,Female,Tier-1,112250,9.6,11,4,0,COD,Mobile,No,25,Gold,0
32858,33,Male,Tier-1,77428,6.49,6,8,47,UPI,Tablet,No,27,Bronze,0
32859,53,Female,Tier-1,55505,15.62,12,2,45,Wallet,Desktop,No,25,Bronze,0
32860,40,Male,Tier-1,43305,10.68,15,6,8,Card,Desktop,No,12,Gold,1
32861,39,Other,Tier-2,68671,20.68,16,8,28,UPI,Mobile,No,14,Silver,1
32862,56,Male,Tier-2,101161,19.57,19,7,33,UPI,Desktop,No,29,Bronze,1
32863,50,Male,Tier-3,67681,4.76,16,9,49,COD,Mobile,Yes,12,Bronze,0
32864,41,Male,Tier-1,109214,21.69,4,2,24,UPI,Mobile,No,26,Gold,0
32865,37,Other,Tier-1,19817,24.6,14,3,27,Wallet,Mobile,Yes,2,Bronze,1
32866,50,Other,Tier-1,28545,19.27,6,0,28,COD,Mobile,No,15,Bronze,0
32867,48,Male,Tier-2,82378,20.95,8,3,43,Card,Tablet,Yes,25,Bronze,1
32868,57,Male,Tier-2,33338,23.1,1,1,43,Card,Desktop,No,17,Bronze,0
32869,25,Other,Tier-2,107005,20.07,8,1,25,UPI,Mobile,Yes,2,Silver,0
32870,27,Other,Tier-1,29867,15.45,6,2,39,COD,Tablet,Yes,11,Bronze,0
32871,18,Other,Tier-2,71888,3.57,6,2,17,COD,Desktop,Yes,20,Gold,0
32872,38,Male,Tier-2,110177,13.14,9,3,4,COD,Mobile,Yes,23,Gold,1
32873,42,Female,Tier-1,16676,20.01,17,0,19,Card,Tablet,Yes,20,Silver,0
32874,49,Female,Tier-2,19724,7.89,17,7,4,COD,Desktop,Yes,15,Silver,0
32875,27,Other,Tier-2,21679,17.03,4,3,43,Wallet,Desktop,Yes,22,Silver,1
32876,26,Female,Tier-1,114241,9.25,2,5,47,Wallet,Mobile,Yes,14,Gold,0
32877,37,Male,Tier-1,36438,21.83,5,2,16,COD,Tablet,Yes,14,Silver,0
32878,37,Female,Tier-1,36618,10.35,1,6,35,Wallet,Desktop,Yes,13,Gold,1
32879,57,Female,Tier-1,25172,3.05,9,1,28,UPI,Mobile,Yes,12,Gold,0
32880,24,Female,Tier-1,82914,15.39,4,2,14,Wallet,Mobile,No,7,Gold,0
32881,28,Other,Tier-1,56918,3.05,4,3,15,Wallet,Mobile,No,20,Silver,0
32882,38,Male,Tier-1,107024,6.96,13,2,21,Wallet,Tablet,Yes,12,Bronze,0
32883,55,Other,Tier-3,65579,13.53,7,0,39,Card,Mobile,No,0,Bronze,0
32884,36,Female,Tier-1,106919,20.25,7,5,9,UPI,Desktop,No,12,Bronze,1
32885,32,Other,Tier-1,19642,9.36,15,2,2,Card,Mobile,Yes,5,Silver,0
32886,23,Male,Tier-1,87140,8.65,17,0,10,COD,Mobile,No,18,Bronze,0
32887,27,Male,Tier-3,27013,4.6,2,7,45,COD,Desktop,No,0,Silver,0
32888,33,Male,Tier-2,95136,15.47,9,3,23,Wallet,Mobile,Yes,2,Gold,1
32889,28,Male,Tier-2,51830,14.25,18,4,39,Wallet,Desktop,Yes,9,Bronze,1
32890,52,Female,Tier-2,115771,2.2,5,4,47,COD,Mobile,Yes,16,Bronze,0
32891,25,Female,Tier-1,69645,18.17,7,8,33,Card,Mobile,No,11,Gold,1
32892,45,Female,Tier-3,16962,12.59,1,2,34,UPI,Desktop,Yes,24,Bronze,0
32893,20,Female,Tier-1,53422,8.65,3,2,6,UPI,Mobile,Yes,24,Silver,0
32894,19,Female,Tier-2,109384,18.35,3,4,31,Wallet,Desktop,No,5,Bronze,1
32895,31,Other,Tier-1,20599,20.67,6,8,21,Card,Desktop,No,22,Bronze,1
32896,46,Male,Tier-3,83591,15.73,1,4,40,UPI,Desktop,No,26,Bronze,1
32897,20,Female,Tier-1,40088,4.17,13,8,20,Card,Desktop,Yes,29,Bronze,0
32898,18,Male,Tier-2,40137,22.83,9,2,0,Card,Mobile,Yes,17,Bronze,0
32899,32,Male,Tier-1,119732,2.41,5,7,31,Card,Mobile,No,9,Bronze,0
32900,37,Female,Tier-2,23193,6.81,7,8,42,Wallet,Desktop,No,15,Bronze,0
32901,39,Female,Tier-1,113383,8.08,17,7,16,UPI,Mobile,Yes,16,Bronze,0
32902,51,Male,Tier-3,59186,10.51,15,8,44,Card,Mobile,No,22,Bronze,1
32903,50,Male,Tier-1,113016,10.18,7,3,22,COD,Desktop,Yes,25,Bronze,1
32904,26,Male,Tier-2,40753,22.68,2,5,41,UPI,Mobile,Yes,10,Silver,1
32905,20,Other,Tier-2,48866,20.31,18,7,25,Card,Mobile,Yes,11,Bronze,1
32906,19,Other,Tier-3,39838,6.63,1,0,30,Card,Desktop,No,19,Silver,0
32907,21,Male,Tier-3,74045,23.94,2,8,26,UPI,Desktop,No,12,Silver,1
32908,33,Other,Tier-3,25021,10.33,7,9,26,UPI,Mobile,No,26,Bronze,1
32909,50,Male,Tier-1,112944,7.03,8,4,34,COD,Desktop,No,11,Bronze,0
32910,26,Male,Tier-1,16715,23.75,17,7,32,Wallet,Tablet,No,1,Gold,1
32911,57,Female,Tier-1,92239,15.15,5,2,36,Wallet,Desktop,Yes,27,Silver,0
32912,55,Male,Tier-2,82889,15.56,5,7,45,Wallet,Desktop,No,24,Silver,1
32913,35,Female,Tier-1,19551,17.09,5,9,12,Wallet,Mobile,Yes,2,Bronze,1
32914,33,Female,Tier-2,51187,16.38,7,0,18,Wallet,Mobile,No,27,Bronze,0
32915,25,Male,Tier-1,70399,16.49,8,7,8,UPI,Mobile,Yes,9,Gold,1
32916,40,Other,Tier-1,36276,2.05,17,0,42,UPI,Desktop,Yes,19,Bronze,0
32917,53,Male,Tier-2,22874,17.77,17,9,33,Wallet,Mobile,Yes,3,Bronze,1
32918,20,Male,Tier-3,36539,19.07,13,2,9,Card,Desktop,No,9,Bronze,0
32919,32,Other,Tier-3,48029,2.62,5,5,13,Card,Mobile,Yes,24,Bronze,0
32920,55,Female,Tier-1,54808,16.36,16,7,16,COD,Mobile,No,1,Bronze,1
32921,50,Other,Tier-3,119526,8.09,7,8,31,Wallet,Mobile,Yes,1,Bronze,0
32922,35,Male,Tier-2,19430,16.45,16,2,48,COD,Mobile,No,23,Silver,0
32923,40,Male,Tier-2,41635,8.09,14,7,43,UPI,Mobile,No,22,Gold,0
32924,20,Other,Tier-1,111055,4.21,2,8,6,Card,Mobile,No,28,Gold,0
32925,47,Other,Tier-2,114199,6.1,10,8,29,COD,Desktop,Yes,24,Silver,0
32926,34,Other,Tier-1,87447,23.11,11,0,39,UPI,Mobile,No,25,Bronze,0
32927,49,Female,Tier-3,116946,12.1,7,6,25,UPI,Mobile,Yes,21,Bronze,1
32928,24,Other,Tier-2,24139,23.08,5,7,34,UPI,Desktop,Yes,25,Gold,1
32929,56,Male,Tier-3,106172,13.13,11,9,29,Wallet,Mobile,Yes,22,Bronze,1
32930,31,Other,Tier-2,106239,22.66,2,7,10,Wallet,Mobile,No,1,Bronze,1
32931,32,Male,Tier-1,118462,15.05,17,3,41,Wallet,Desktop,No,26,Silver,1
32932,29,Female,Tier-2,110798,10.07,1,9,47,COD,Mobile,Yes,4,Bronze,1
32933,25,Female,Tier-2,43099,7.11,16,7,25,UPI,Mobile,No,19,Gold,0
32934,33,Other,Tier-2,74956,10.54,1,3,36,UPI,Mobile,Yes,1,Bronze,1
32935,58,Male,Tier-1,119380,6.07,18,9,35,UPI,Mobile,No,17,Bronze,0
32936,51,Female,Tier-3,113825,24.57,2,0,4,Card,Tablet,Yes,6,Gold,0
32937,41,Other,Tier-2,26340,10.02,16,1,46,Card,Mobile,Yes,15,Gold,0
32938,46,Female,Tier-1,54686,14.81,1,0,0,Card,Desktop,No,6,Silver,0
32939,33,Other,Tier-2,62010,24.92,11,5,15,COD,Mobile,No,20,Silver,1
32940,22,Male,Tier-3,46044,13.94,9,0,43,Wallet,Desktop,Yes,29,Gold,0
32941,22,Other,Tier-2,118414,9.15,18,8,47,Wallet,Mobile,No,25,Silver,0
32942,47,Male,Tier-1,88041,16.12,2,5,8,COD,Mobile,No,23,Gold,1
32943,22,Female,Tier-2,88734,20.79,4,2,39,Card,Mobile,No,7,Silver,0
32944,30,Male,Tier-1,37437,16.18,15,0,20,COD,Desktop,No,29,Bronze,0
32945,52,Male,Tier-2,94367,7.07,19,7,28,COD,Desktop,No,12,Bronze,0
32946,42,Female,Tier-2,15870,6.43,11,3,15,Card,Tablet,Yes,9,Bronze,0
32947,31,Male,Tier-1,115083,18.5,7,6,35,COD,Mobile,Yes,9,Bronze,1
32948,43,Male,Tier-1,15892,21.52,5,5,48,COD,Desktop,No,21,Bronze,1
32949,35,Other,Tier-1,18188,18.08,18,6,29,Card,Mobile,Yes,21,Bronze,1
32950,37,Male,Tier-1,63937,4.14,15,9,40,Wallet,Desktop,Yes,0,Silver,0
32951,51,Other,Tier-1,97073,9.41,18,4,39,Card,Desktop,No,13,Silver,0
32952,24,Male,Tier-3,101277,17.77,10,0,8,Card,Mobile,Yes,10,Bronze,0
32953,27,Female,Tier-2,35305,18.35,12,2,28,Wallet,Desktop,Yes,21,Bronze,0
32954,32,Male,Tier-2,37329,12.68,8,3,44,Card,Tablet,No,26,Bronze,1
32955,34,Male,Tier-1,27645,8.86,13,6,41,Card,Mobile,Yes,9,Silver,0
32956,28,Male,Tier-1,47777,4.12,16,3,4,COD,Tablet,Yes,18,Silver,0
32957,51,Other,Tier-1,51107,3.22,3,3,15,Card,Tablet,Yes,10,Silver,0
