customer_id,age,gender,region,annual_income,monthly_spend,loyalty_points,purchases_per_month,avg_session_duration_min,days_since_last_purchase,return_rate_pct,customer_satisfaction_score,membership_tier,primary_category,device_preference,cluster_label
CUST032304,23,Male,South,10000.0,588.88,23829,3.2,21.0,109,5.59,3.3,Silver,Electronics,Mobile,0
CUST032305,41,Male,North,10000.0,251.14,28565,1.0,7.3,25,1.33,4.6,Bronze,Electronics,Tablet,4
CUST032306,52,Male,North,10000.0,576.8,51988,7.3,29.3,54,4.05,3.5,Platinum,Electronics,Desktop,2
CUST032307,19,Female,North,93977.19,4393.77,105789,21.3,86.3,59,3.06,3.7,Platinum,Fashion,Tablet,3
CUST032308,54,Female,East,10000.0,480.48,67723,5.5,56.4,37,3.48,3.9,Silver,Electronics,Tablet,2
CUST032309,51,Female,East,10000.0,956.35,72347,2.6,28.5,26,2.64,4.1,Bronze,Fashion,Mobile,2
CUST032310,22,Female,West,10000.0,852.37,36541,1.8,14.0,1,3.51,3.1,Bronze,Electronics,Desktop,0
CUST032311,20,Female,South,10000.0,269.37,36961,1.3,10.5,15,7.33,3.7,Bronze,Luxury,Desktop,0
CUST032312,47,Male,North,10000.0,306.28,16752,1.0,6.6,29,2.17,4.9,Bronze,Electronics,Mobile,4
CUST032313,40,Male,South,10000.0,288.27,21736,1.5,3.7,123,2.7,3.8,Bronze,Home & Garden,Tablet,4
CUST032314,20,Male,South,10000.0,286.69,26261,2.4,12.4,15,4.21,3.6,Bronze,Fashion,Mobile,0
CUST032315,39,Female,South,48899.0,3216.28,76453,8.4,60.7,33,2.67,3.6,Silver,Electronics,Desktop,1
CUST032316,33,Female,North,83258.31,5442.91,121110,16.0,75.5,31,3.48,4.5,Platinum,Sports,Mobile,3
CUST032317,58,Male,North,10765.04,869.29,63736,6.3,37.4,42,3.84,3.4,Silver,Electronics,Tablet,2
CUST032318,23,Male,North,10000.0,383.99,18891,2.6,16.4,35,4.17,3.6,Silver,Home & Garden,Mobile,0
CUST032319,18,Male,North,10000.0,669.28,24929,1.8,12.9,60,5.87,3.4,Bronze,Home & Garden,Desktop,0
CUST032320,21,Female,North,10000.0,632.07,33152,1.8,18.1,33,5.15,3.6,Bronze,Electronics,Mobile,0
CUST032321,21,Female,North,10000.0,244.28,24462,1.0,14.4,1,2.63,2.7,Bronze,Fashion,Mobile,0
CUST032322,21,Female,West,10000.0,371.67,36364,2.1,22.8,7,5.4,4.2,Bronze,Electronics,Desktop,0
CUST032323,37,Female,North,49176.3,2176.92,79113,14.2,53.7,78,3.2,3.4,Bronze,Fashion,Desktop,1
CUST032324,46,Female,West,10000.0,698.82,72502,5.7,51.3,28,2.87,3.5,Silver,Home & Garden,Desktop,2
CUST032325,22,Female,North,10000.0,674.45,29672,5.3,16.8,16,4.75,4.2,Silver,Electronics,Tablet,0
CUST032326,53,Male,North,10000.0,361.6,18104,1.1,12.0,34,4.07,5.0,Bronze,Electronics,Tablet,4
CUST032327,39,Male,South,10000.0,139.45,22697,1.0,1.0,57,3.04,4.7,Bronze,Electronics,Mobile,4
CUST032328,24,Female,South,10000.0,506.48,35434,3.9,18.9,95,5.15,2.4,Silver,Home & Garden,Mobile,0
CUST032329,54,Male,West,10000.0,524.2,67747,7.0,46.5,16,4.96,4.3,Bronze,Sports,Mobile,2
CUST032330,34,Male,South,48318.82,3043.27,66709,10.6,53.1,27,3.91,3.7,Gold,Fashion,Tablet,1
CUST032331,30,Female,West,82215.18,2747.72,98071,16.7,94.5,15,3.07,4.1,Platinum,Fashion,Desktop,3
CUST032332,23,Male,South,10000.0,244.83,26539,2.8,16.2,1,5.33,3.5,Gold,Electronics,Mobile,0
CUST032333,29,Female,South,108379.49,3610.13,139098,21.8,85.2,59,2.82,3.5,Platinum,Home & Garden,Desktop,3
CUST032334,38,Female,East,10000.0,148.55,20904,1.0,12.0,44,3.21,4.7,Bronze,Fashion,Desktop,4
CUST032335,57,Male,West,10000.0,951.43,53001,5.3,46.7,48,4.16,4.3,Bronze,Fashion,Mobile,2
CUST032336,50,Male,South,10000.0,257.52,21231,1.0,7.4,32,4.81,4.2,Gold,Electronics,Desktop,4
CUST032337,39,Male,East,10000.0,393.91,22075,1.0,9.8,48,4.16,4.2,Bronze,Electronics,Mobile,4
CUST032338,35,Female,North,97862.34,5731.63,96713,20.8,99.0,17,2.19,4.2,Gold,Sports,Tablet,3
CUST032339,23,Male,West,45729.9,2709.02,101317,8.3,68.1,14,3.87,3.3,Bronze,Luxury,Desktop,1
CUST032340,25,Male,East,85568.09,3761.48,123151,18.8,66.2,22,5.66,4.0,Platinum,Home & Garden,Desktop,3
CUST032341,25,Female,East,10000.0,419.31,33328,1.0,16.0,11,6.36,3.2,Silver,Home & Garden,Tablet,0
CUST032342,32,Female,North,77170.98,4229.69,139584,23.1,88.3,55,4.33,4.4,Platinum,Sports,Desktop,3
CUST032343,24,Male,South,10000.0,847.72,29700,1.9,14.4,5,6.74,3.3,Bronze,Electronics,Mobile,0
CUST032344,46,Male,West,10000.0,286.54,22066,1.0,8.6,40,2.1,4.9,Bronze,Home & Garden,Desktop,4
CUST032345,31,Female,North,10000.0,483.3,28015,3.2,32.7,130,5.01,4.0,Gold,Electronics,Mobile,0
CUST032346,24,Male,West,75302.95,5335.37,141606,14.2,75.4,19,6.62,3.5,Platinum,Home & Garden,Mobile,3
CUST032347,49,Female,South,10000.0,422.87,31532,1.0,14.6,21,3.72,4.6,Bronze,Fashion,Mobile,4
CUST032348,35,Male,South,44698.87,1984.78,110377,8.2,62.3,28,1.54,3.6,Gold,Fashion,Desktop,1
CUST032349,22,Female,North,10000.0,748.18,33004,2.3,20.0,20,5.7,3.5,Bronze,Home & Garden,Desktop,0
CUST032350,26,Female,West,116274.13,3231.65,109349,20.4,81.0,16,1.81,3.2,Platinum,Home & Garden,Mobile,3
CUST032351,35,Male,East,44823.94,2240.72,85346,13.1,63.7,48,3.84,4.2,Silver,Fashion,Desktop,1
CUST032352,56,Female,South,10000.0,344.64,16315,1.2,12.7,68,3.63,3.8,Bronze,Sports,Tablet,4
CUST032353,23,Male,West,67467.87,4728.94,137446,20.6,85.5,15,1.81,3.3,Gold,Luxury,Mobile,3
CUST032354,28,Female,East,106102.76,4477.94,157581,17.8,67.5,55,3.48,3.3,Platinum,Home & Garden,Desktop,3
CUST032355,19,Male,North,10000.0,422.09,28258,2.4,2.9,33,4.94,3.4,Bronze,Home & Garden,Tablet,0
CUST032356,34,Female,South,45409.6,2229.83,75536,9.9,61.3,13,3.15,3.4,Gold,Fashion,Desktop,1
CUST032357,31,Male,South,122015.29,3822.84,115562,19.2,99.7,125,4.67,4.2,Gold,Home & Garden,Tablet,3
CUST032358,46,Male,South,10000.0,465.72,20643,1.0,5.9,35,2.46,3.8,Gold,Electronics,Desktop,4
CUST032359,22,Female,South,10000.0,374.57,31185,1.0,8.8,43,5.61,3.2,Bronze,Home & Garden,Mobile,0
CUST032360,25,Male,South,40458.66,2376.15,77395,13.3,59.5,18,5.14,3.8,Gold,Luxury,Desktop,1
CUST032361,23,Male,West,78046.05,3872.39,155429,21.7,75.8,49,3.02,4.3,Gold,Luxury,Mobile,3
CUST032362,55,Female,North,10000.0,1107.83,52678,5.8,28.5,107,3.88,4.2,Platinum,Electronics,Desktop,2
CUST032363,40,Male,East,37041.52,1886.55,85159,9.8,59.0,20,4.75,4.2,Gold,Sports,Mobile,1
CUST032364,53,Female,North,10000.0,777.99,55263,7.0,28.4,14,3.59,4.5,Gold,Home & Garden,Tablet,2
CUST032365,29,Male,South,77330.52,4797.46,140324,12.6,67.3,58,4.42,4.9,Silver,Fashion,Mobile,3
CUST032366,34,Male,South,33260.54,2304.35,106576,11.4,72.1,62,5.54,3.4,Bronze,Fashion,Desktop,1
CUST032367,24,Male,West,90678.55,5389.22,143519,25.6,86.7,40,3.3,4.2,Platinum,Sports,Mobile,3
CUST032368,33,Male,West,54095.76,2638.34,73595,14.3,70.0,18,5.32,3.2,Platinum,Home & Garden,Mobile,1
CUST032369,48,Male,North,11285.72,790.78,52785,5.2,48.1,39,3.37,3.5,Gold,Home & Garden,Desktop,2
CUST032370,21,Female,North,10000.0,620.35,25989,1.1,13.6,50,5.41,2.6,Bronze,Fashion,Mobile,0
CUST032371,42,Female,South,10000.0,376.26,24110,1.3,9.6,45,2.48,4.4,Bronze,Home & Garden,Desktop,4
CUST032372,29,Male,South,10000.0,478.66,26389,1.6,14.2,9,5.12,3.5,Silver,Fashion,Desktop,0
CUST032373,44,Female,North,10000.0,320.63,23851,2.7,7.6,46,4.3,3.7,Bronze,Electronics,Desktop,4
CUST032374,27,Female,North,103346.46,4681.03,114448,23.4,92.9,27,4.61,3.8,Silver,Luxury,Mobile,3
CUST032375,24,Female,East,10000.0,408.21,31486,2.3,13.1,26,6.22,3.0,Gold,Electronics,Desktop,0
CUST032376,45,Male,North,45533.73,1998.11,85247,15.5,70.3,45,6.19,3.8,Silver,Luxury,Mobile,1
CUST032377,33,Male,West,95544.78,4224.27,131982,22.1,80.5,59,3.35,3.7,Gold,Sports,Desktop,3
CUST032378,39,Male,West,40460.67,1216.98,71072,17.0,39.4,5,3.3,3.4,Silver,Luxury,Tablet,1
CUST032379,42,Male,South,10000.0,290.16,15732,1.0,6.0,82,3.7,4.0,Bronze,Sports,Mobile,4
CUST032380,29,Female,East,88806.02,5204.63,97011,26.0,72.1,31,3.19,4.3,Silver,Luxury,Mobile,3
CUST032381,44,Male,North,10000.0,144.33,22364,1.3,3.3,21,2.37,3.9,Silver,Fashion,Desktop,4
CUST032382,24,Female,South,10000.0,412.44,31764,1.6,14.2,6,6.17,3.5,Bronze,Fashion,Mobile,0
CUST032383,32,Female,East,25095.84,2923.64,86899,12.2,70.1,46,4.58,4.1,Gold,Fashion,Desktop,1
CUST032384,29,Female,East,41141.67,2221.09,81055,15.3,66.1,74,4.22,3.5,Bronze,Sports,Desktop,1
CUST032385,34,Male,West,40746.72,1814.39,98489,12.1,59.3,54,4.29,3.3,Silver,Electronics,Desktop,1
CUST032386,29,Female,North,10000.0,206.6,26054,1.0,7.7,25,3.96,4.0,Bronze,Fashion,Desktop,4
CUST032387,35,Female,South,116370.01,5020.58,119071,20.8,99.7,21,4.01,3.4,Platinum,Luxury,Tablet,3
CUST032388,49,Male,South,10000.0,280.18,21732,1.0,9.1,38,1.6,3.9,Gold,Electronics,Desktop,4
CUST032389,26,Female,East,38740.01,2898.64,70342,13.9,53.1,15,4.75,4.2,Silver,Home & Garden,Mobile,1
CUST032390,20,Female,South,10000.0,553.57,27133,2.7,18.7,85,3.37,3.6,Gold,Fashion,Desktop,0
CUST032391,38,Male,East,10000.0,324.77,21629,1.1,3.8,51,2.53,4.3,Bronze,Sports,Desktop,4
CUST032392,34,Female,West,10000.0,276.95,26999,1.2,4.3,38,2.38,4.5,Bronze,Electronics,Desktop,4
CUST032393,55,Male,West,10000.0,501.49,63991,1.6,44.2,58,1.12,3.2,Bronze,Home & Garden,Tablet,2
CUST032394,40,Male,East,42217.53,2352.89,92692,11.5,56.9,12,5.49,2.9,Gold,Home & Garden,Tablet,1
CUST032395,19,Female,North,10000.0,730.83,24650,2.7,28.4,72,5.15,4.1,Bronze,Electronics,Mobile,0
CUST032396,55,Female,West,10000.0,603.1,52614,1.4,33.4,69,4.88,3.8,Gold,Luxury,Desktop,2
CUST032397,28,Female,North,68116.63,4835.59,124255,24.0,73.9,54,2.26,4.2,Silver,Fashion,Tablet,3
CUST032398,55,Female,East,10000.0,568.55,62316,4.9,46.9,17,3.36,4.4,Bronze,Sports,Mobile,2
CUST032399,51,Male,East,10000.0,720.71,68082,7.8,45.1,10,4.45,4.1,Bronze,Home & Garden,Mobile,2
CUST032400,53,Female,West,10285.83,737.71,49217,2.0,30.9,23,5.02,4.5,Platinum,Home & Garden,Desktop,2
CUST032401,51,Female,West,10709.89,625.58,65388,5.3,47.3,65,3.0,4.0,Platinum,Sports,Tablet,2
CUST032402,33,Female,North,53426.1,2764.89,82512,9.4,81.8,5,5.12,2.9,Silver,Fashion,Desktop,1
CUST032403,50,Female,North,10000.0,704.34,52321,9.4,41.4,70,5.04,3.5,Platinum,Electronics,Tablet,2
CUST032404,38,Male,South,10000.0,284.52,18489,1.0,8.9,44,3.02,4.4,Silver,Sports,Desktop,4
CUST032405,62,Female,South,10000.0,1307.96,58146,6.2,40.7,14,3.69,4.3,Silver,Luxury,Desktop,2
CUST032406,50,Male,East,10000.0,181.18,24077,1.0,7.9,62,2.34,4.7,Bronze,Sports,Desktop,4
CUST032407,28,Female,South,10000.0,439.32,30321,1.6,6.4,16,4.09,3.9,Silver,Electronics,Mobile,0
CUST032408,28,Female,South,67002.43,5353.92,138159,27.5,98.9,44,1.28,4.0,Gold,Electronics,Desktop,3
CUST032409,31,Female,East,23381.4,2815.74,102699,16.4,67.6,14,3.94,4.1,Gold,Luxury,Desktop,1
CUST032410,22,Female,East,10000.0,441.63,30105,1.7,12.5,43,5.19,3.8,Bronze,Home & Garden,Desktop,0
CUST032411,51,Male,West,10000.0,926.97,59468,6.0,38.9,60,4.91,4.1,Gold,Home & Garden,Tablet,2
CUST032412,25,Male,South,10000.0,581.77,33162,1.1,18.9,9,5.28,3.1,Silver,Sports,Mobile,0
CUST032413,25,Female,North,10000.0,570.94,31670,2.7,8.3,13,6.67,3.1,Silver,Home & Garden,Mobile,0
CUST032414,32,Male,West,83116.37,3660.53,167143,19.8,101.5,48,5.09,3.7,Silver,Luxury,Mobile,3
CUST032415,52,Male,West,10000.0,756.71,47444,7.9,46.8,57,3.06,4.0,Bronze,Home & Garden,Tablet,2
CUST032416,42,Female,East,36194.59,2966.32,81299,13.9,55.9,57,4.88,4.1,Platinum,Fashion,Mobile,1
CUST032417,26,Male,West,99100.0,4666.12,94771,23.3,74.9,57,1.8,4.4,Gold,Sports,Desktop,3
CUST032418,44,Female,South,10000.0,376.11,24012,1.0,8.4,21,4.84,4.6,Silver,Electronics,Desktop,4
CUST032419,19,Female,North,10000.0,603.25,29201,1.2,7.2,55,4.62,3.1,Gold,Fashion,Mobile,0
CUST032420,27,Male,South,108053.79,5444.98,144820,19.4,85.1,31,3.27,3.8,Platinum,Luxury,Mobile,3
CUST032421,49,Male,North,10000.0,332.09,21660,1.0,8.3,42,4.46,4.6,Bronze,Sports,Mobile,4
CUST032422,19,Female,South,10000.0,567.7,27008,2.0,15.8,21,4.79,3.8,Bronze,Luxury,Desktop,0
CUST032423,21,Male,North,10000.0,735.17,30067,1.5,7.9,7,6.47,3.2,Bronze,Home & Garden,Mobile,0
CUST032424,25,Male,West,104936.8,3684.49,127473,20.5,86.8,63,4.31,4.2,Platinum,Sports,Desktop,3
CUST032425,61,Female,West,10000.0,872.61,51123,2.9,26.8,136,4.17,3.7,Gold,Sports,Desktop,2
CUST032426,49,Female,East,10000.0,692.88,42661,2.6,55.1,63,5.5,4.3,Silver,Sports,Mobile,2
CUST032427,29,Male,South,98055.06,4987.13,125875,23.0,79.7,15,2.55,5.0,Platinum,Home & Garden,Mobile,3
CUST032428,29,Female,East,82571.48,4981.35,111329,11.6,76.9,92,3.5,4.4,Platinum,Luxury,Desktop,3
CUST032429,26,Female,West,103660.66,4063.48,106317,12.8,79.3,61,3.28,5.0,Gold,Sports,Mobile,3
CUST032430,46,Female,North,10000.0,262.06,26382,1.0,9.2,89,4.35,4.8,Bronze,Fashion,Desktop,4
CUST032431,37,Male,West,46604.54,2776.58,86027,20.6,42.0,44,2.98,4.6,Gold,Luxury,Tablet,1
CUST032432,51,Female,West,10000.0,988.44,64419,5.0,35.5,16,3.78,4.4,Gold,Sports,Tablet,2
CUST032433,25,Male,West,108059.46,5028.43,118415,22.7,82.4,22,3.04,4.0,Gold,Fashion,Mobile,3
CUST032434,34,Male,North,48902.82,1716.15,101563,14.1,70.8,30,4.08,3.7,Bronze,Luxury,Tablet,1
CUST032435,43,Female,North,10000.0,389.37,23886,1.0,10.0,55,2.93,3.8,Bronze,Electronics,Desktop,4
CUST032436,22,Female,North,10000.0,268.67,31732,2.8,11.7,37,4.0,3.6,Silver,Electronics,Mobile,0
CUST032437,48,Female,South,10000.0,243.96,19846,1.0,12.1,22,1.45,4.7,Gold,Home & Garden,Desktop,4
CUST032438,22,Female,North,10000.0,621.16,28438,4.0,16.9,33,5.11,4.2,Silver,Fashion,Tablet,0
CUST032439,43,Male,West,10000.0,216.27,21540,1.0,5.7,27,3.89,4.4,Bronze,Fashion,Desktop,4
CUST032440,31,Female,South,44674.79,2025.64,77380,10.2,53.5,40,4.22,3.8,Gold,Fashion,Tablet,1
CUST032441,35,Female,South,54327.98,2116.04,92452,11.5,58.9,32,2.47,4.9,Silver,Luxury,Desktop,1
CUST032442,19,Male,West,10000.0,530.31,30364,1.0,11.1,2,5.01,3.8,Bronze,Electronics,Mobile,0
CUST032443,50,Female,South,43428.65,2857.52,94543,4.2,73.8,77,4.57,4.1,Silver,Fashion,Tablet,1
CUST032444,47,Female,East,10000.0,766.88,60415,1.8,46.1,10,3.12,4.4,Gold,Sports,Mobile,2
CUST032445,30,Male,West,33362.62,1927.27,84308,11.4,58.5,7,5.41,3.8,Gold,Fashion,Desktop,1
CUST032446,32,Female,North,34457.19,2922.58,96617,10.5,58.1,16,5.53,3.4,Bronze,Luxury,Tablet,1
CUST032447,59,Female,West,10000.0,406.23,20453,1.3,8.3,91,2.37,4.4,Bronze,Electronics,Mobile,4
CUST032448,34,Male,West,75971.87,4827.51,112498,21.6,78.1,15,2.49,4.4,Gold,Home & Garden,Desktop,3
CUST032449,26,Female,West,71113.62,3802.29,86735,16.9,107.8,54,1.46,4.4,Gold,Fashion,Desktop,3
CUST032450,45,Female,South,40850.16,1740.43,77256,11.4,65.5,37,4.04,4.0,Platinum,Fashion,Tablet,1
CUST032451,31,Female,South,73797.71,3461.19,119501,16.6,92.2,28,3.92,4.6,Platinum,Luxury,Tablet,3
CUST032452,37,Male,South,10000.0,280.52,27274,1.0,1.0,22,3.77,3.8,Bronze,Home & Garden,Mobile,4
CUST032453,28,Male,West,133192.4,4834.72,120685,23.5,71.0,17,3.61,4.2,Silver,Sports,Desktop,3
CUST032454,20,Male,South,75149.34,5005.93,116737,18.6,73.4,38,4.71,4.0,Platinum,Luxury,Mobile,3
CUST032455,21,Male,West,10000.0,203.1,30387,2.3,12.2,9,6.65,3.8,Silver,Fashion,Mobile,0
CUST032456,34,Female,West,34668.68,1726.29,80669,7.5,57.4,123,5.86,3.6,Silver,Sports,Desktop,1
CUST032457,56,Female,South,10000.0,832.89,45220,6.3,52.7,49,3.53,3.8,Bronze,Fashion,Desktop,2
CUST032458,39,Male,West,33029.9,2506.64,38134,18.6,78.3,6,4.05,3.7,Platinum,Luxury,Desktop,1
CUST032459,56,Male,West,10000.0,783.54,56040,3.9,32.6,15,6.58,4.8,Gold,Electronics,Mobile,2
CUST032460,33,Female,East,97109.55,4094.91,125962,14.9,96.5,16,3.04,3.9,Gold,Home & Garden,Mobile,3
CUST032461,39,Male,West,10000.0,226.3,24508,1.0,7.0,37,4.01,4.9,Bronze,Electronics,Desktop,4
CUST032462,70,Female,West,10000.0,954.99,56018,5.9,31.2,46,4.11,3.8,Gold,Electronics,Mobile,2
CUST032463,41,Female,West,41836.33,2386.71,69320,15.0,87.7,24,5.25,3.2,Silver,Sports,Tablet,1
CUST032464,59,Male,South,10000.0,709.82,76673,9.5,44.7,39,3.88,4.5,Gold,Fashion,Desktop,2
CUST032465,29,Female,East,90636.39,5047.79,129726,19.8,105.2,32,3.74,3.4,Gold,Home & Garden,Desktop,3
CUST032466,43,Female,West,43671.21,2606.91,85162,14.1,54.2,7,3.29,2.7,Silver,Luxury,Tablet,1
CUST032467,23,Male,North,10000.0,728.7,28515,3.4,20.9,88,5.31,3.9,Silver,Fashion,Mobile,0
CUST032468,30,Male,South,43944.95,2124.88,79369,12.3,52.7,23,4.2,3.0,Platinum,Fashion,Desktop,1
CUST032469,22,Female,North,10000.0,502.7,28333,2.1,21.1,26,6.1,4.2,Silver,Fashion,Mobile,0
CUST032470,44,Female,West,10000.0,489.67,24123,1.7,8.2,56,4.55,4.3,Bronze,Fashion,Desktop,4
CUST032471,21,Female,East,97926.63,4346.69,116352,28.3,79.0,18,4.73,4.2,Platinum,Luxury,Mobile,3
CUST032472,39,Female,North,45917.04,3351.08,59247,11.9,80.5,7,4.26,3.2,Silver,Electronics,Tablet,1
CUST032473,43,Male,South,10000.0,198.34,22683,1.0,9.1,39,0.1,4.6,Silver,Home & Garden,Tablet,4
CUST032474,20,Female,North,10000.0,709.47,35961,2.4,20.6,6,4.05,3.1,Bronze,Fashion,Mobile,0
CUST032475,47,Male,North,10000.0,344.78,22748,1.0,7.9,77,3.07,4.5,Bronze,Fashion,Mobile,4
CUST032476,20,Male,North,10000.0,505.94,33474,2.7,14.1,1,6.63,3.8,Bronze,Electronics,Desktop,0
CUST032477,53,Female,North,10000.0,819.14,61439,6.4,40.0,14,3.74,3.9,Bronze,Sports,Mobile,2
CUST032478,21,Male,West,10000.0,190.79,37553,3.1,16.7,10,4.7,3.4,Bronze,Electronics,Mobile,0
CUST032479,48,Male,North,10000.0,179.26,18718,1.4,10.2,25,4.29,4.2,Bronze,Electronics,Tablet,4
CUST032480,20,Male,North,10000.0,603.24,26700,2.0,12.5,2,3.58,3.5,Silver,Fashion,Desktop,0
CUST032481,25,Female,North,47916.86,2165.59,89050,11.3,60.1,30,4.44,3.6,Gold,Fashion,Desktop,1
CUST032482,28,Female,South,64009.74,4247.99,154049,28.7,86.7,33,5.46,3.8,Gold,Home & Garden,Desktop,3
CUST032483,34,Male,South,31126.51,1244.92,68587,17.0,54.7,36,4.19,3.7,Silver,Sports,Mobile,1
CUST032484,43,Female,North,10000.0,685.2,57963,4.3,34.4,23,2.21,3.2,Gold,Electronics,Mobile,2
CUST032485,28,Female,North,71312.54,4050.56,144341,18.3,76.5,111,3.97,3.6,Platinum,Fashion,Desktop,3
CUST032486,25,Female,South,87749.19,4314.68,113590,16.0,89.0,16,4.12,3.7,Platinum,Sports,Mobile,3
CUST032487,62,Female,North,10000.0,631.7,65891,4.3,44.6,97,5.47,3.0,Bronze,Fashion,Tablet,2
CUST032488,47,Female,West,10000.0,1019.35,37007,5.1,34.3,43,4.11,3.5,Bronze,Fashion,Mobile,2
CUST032489,47,Female,North,10000.0,326.34,22271,1.0,3.8,36,2.83,5.0,Bronze,Sports,Mobile,4
CUST032490,33,Male,West,94004.75,4800.13,155197,17.6,86.9,26,4.33,3.2,Gold,Luxury,Mobile,3
CUST032491,30,Female,East,10000.0,675.28,47077,6.2,36.9,38,5.04,3.7,Bronze,Fashion,Tablet,2
CUST032492,18,Female,East,10000.0,288.43,29198,1.0,20.3,5,6.67,2.7,Bronze,Electronics,Mobile,0
CUST032493,51,Male,West,10000.0,255.99,17342,1.5,7.1,26,3.06,5.0,Silver,Home & Garden,Tablet,4
CUST032494,33,Female,North,86144.53,6195.69,85455,22.7,66.1,72,3.08,4.6,Gold,Sports,Tablet,3
CUST032495,28,Female,North,46573.54,4574.0,117420,22.5,90.4,43,4.18,5.0,Platinum,Home & Garden,Tablet,3
CUST032496,39,Male,South,10000.0,249.62,24824,1.2,4.4,20,3.54,5.0,Bronze,Home & Garden,Tablet,4
CUST032497,29,Female,South,32152.32,2396.12,98592,11.4,56.4,32,3.81,3.0,Silver,Sports,Tablet,1
CUST032498,31,Female,West,97927.41,4931.92,141666,27.9,78.6,38,1.82,4.2,Platinum,Luxury,Mobile,3
CUST032499,26,Male,West,104970.11,4822.71,148489,24.5,87.3,37,3.74,4.3,Platinum,Home & Garden,Desktop,3
CUST032500,40,Female,East,42483.59,2582.68,84617,13.1,79.9,67,4.38,3.4,Silver,Sports,Desktop,1
CUST032501,46,Female,East,10000.0,303.12,17856,1.0,11.3,50,3.35,3.6,Bronze,Electronics,Tablet,4
CUST032502,45,Female,West,11189.8,630.22,63841,4.2,34.7,71,4.72,4.2,Gold,Electronics,Mobile,2
CUST032503,32,Female,West,44188.59,2031.2,93643,9.3,47.9,47,3.46,3.7,Gold,Sports,Mobile,1
CUST032504,19,Female,West,10000.0,373.15,34782,1.0,11.8,1,4.58,4.5,Bronze,Electronics,Desktop,0
CUST032505,23,Male,East,10000.0,377.22,27241,1.5,17.9,20,4.93,4.2,Bronze,Sports,Mobile,0
CUST032506,35,Female,South,10000.0,313.23,24177,1.5,5.5,38,2.14,4.1,Bronze,Electronics,Mobile,4
CUST032507,61,Female,East,10000.0,675.28,61316,5.5,38.1,30,4.8,4.0,Silver,Electronics,Desktop,2
CUST032508,56,Male,South,10000.0,834.07,61754,6.0,39.3,11,4.73,4.3,Silver,Home & Garden,Desktop,2
CUST032509,39,Female,East,10000.0,372.61,26556,1.0,8.2,84,3.48,4.0,Silver,Luxury,Desktop,4
CUST032510,56,Male,East,11067.91,991.82,48938,5.6,40.8,27,3.35,4.0,Gold,Sports,Tablet,2
CUST032511,21,Female,West,10000.0,752.4,35156,2.7,12.7,30,3.97,3.8,Bronze,Home & Garden,Desktop,0
CUST032512,23,Female,East,106157.84,4684.62,109957,18.1,103.7,37,3.6,4.1,Platinum,Fashion,Mobile,3
CUST032513,45,Male,North,10000.0,429.41,20382,1.1,4.2,79,3.35,4.2,Bronze,Electronics,Desktop,4
CUST032514,31,Female,South,51001.44,2797.52,76474,9.4,59.4,116,4.29,3.4,Gold,Home & Garden,Tablet,1
CUST032515,46,Female,North,10000.0,372.96,62594,6.4,43.7,66,1.9,3.9,Silver,Home & Garden,Desktop,2
CUST032516,47,Male,South,10000.0,321.51,28060,1.2,8.9,103,3.03,4.8,Bronze,Electronics,Desktop,4
CUST032517,48,Male,North,10000.0,327.82,21474,1.0,8.5,33,4.32,3.7,Gold,Electronics,Desktop,4
CUST032518,21,Male,East,10000.0,667.55,27650,1.2,14.5,1,6.45,3.1,Bronze,Fashion,Mobile,0
CUST032519,41,Male,North,10000.0,168.32,23941,1.0,7.2,41,2.37,3.8,Silver,Electronics,Desktop,4
CUST032520,29,Male,South,41850.41,2305.78,79224,13.6,64.9,16,5.33,3.7,Gold,Fashion,Desktop,1
CUST032521,44,Female,South,10000.0,338.3,17195,1.0,9.1,48,2.94,4.1,Bronze,Sports,Tablet,4
CUST032522,46,Female,South,10000.0,319.65,23482,2.1,6.0,24,3.12,4.4,Bronze,Electronics,Desktop,4
CUST032523,36,Female,East,10000.0,283.01,26386,1.4,9.5,24,2.5,4.0,Gold,Sports,Tablet,4
CUST032524,29,Female,West,44843.61,1664.28,103031,13.6,53.8,19,2.62,3.4,Silver,Fashion,Desktop,1
CUST032525,60,Male,North,10000.0,556.8,76395,2.6,43.7,30,3.1,4.4,Platinum,Electronics,Mobile,2
CUST032526,20,Male,North,10000.0,432.28,36183,2.1,16.3,3,5.6,3.4,Bronze,Home & Garden,Mobile,0
CUST032527,54,Female,East,10000.0,659.98,53730,7.3,41.1,23,2.52,3.0,Gold,Fashion,Mobile,2
CUST032528,62,Female,North,10000.0,1210.87,52437,3.6,41.4,14,4.81,3.1,Gold,Home & Garden,Mobile,2
CUST032529,30,Female,East,47800.62,1911.92,75732,16.2,50.0,12,4.12,2.8,Silver,Fashion,Tablet,1
CUST032530,51,Male,North,10000.0,627.73,54308,5.1,59.6,15,4.67,3.1,Gold,Fashion,Desktop,2
CUST032531,72,Male,West,10000.0,693.02,59409,4.2,25.4,48,0.58,3.8,Silver,Sports,Mobile,2
CUST032532,23,Female,North,10000.0,433.52,35304,1.3,19.9,68,5.35,3.5,Bronze,Electronics,Tablet,0
CUST032533,53,Male,North,10000.0,232.25,27161,2.4,6.3,66,5.04,4.4,Bronze,Electronics,Desktop,4
CUST032534,48,Male,West,10000.0,1005.63,59162,5.3,41.3,15,4.46,5.0,Gold,Luxury,Mobile,2
